timestamp,scan_number,ch_00,system_file,system_id
2025-11-21 15:44:18.078,4274,456.393538,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:19.079,4275,456.384074,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:20.078,4276,456.436544,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:21.079,4277,456.516276,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:22.078,4278,456.604092,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:23.078,4279,456.71723,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:24.078,4280,456.80992,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:25.078,4281,456.920169,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:26.079,4282,457.012438,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:27.078,4283,457.120963,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:28.079,4284,457.232447,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:29.079,4285,457.346918,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:30.079,4286,457.456848,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:31.079,4287,457.574083,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:32.079,4288,457.700202,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:33.079,4289,457.803279,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:34.079,4290,457.916925,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:35.079,4291,458.02472,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:36.079,4292,458.139985,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:37.079,4293,458.22758,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:38.079,4294,458.322299,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:39.078,4295,458.422883,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:40.079,4296,458.522345,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:41.153,4297,458.602858,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:42.078,4298,458.678922,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:43.078,4299,458.791202,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:44.078,4300,458.832821,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:45.079,4301,458.912004,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:46.078,4302,458.974832,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:47.078,4303,459.052311,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:48.078,4304,459.12536,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:49.079,4305,459.179866,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:50.079,4306,459.228042,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:51.078,4307,459.302749,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:52.079,4308,459.377597,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:53.079,4309,459.426591,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:54.079,4310,459.511914,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:55.078,4311,459.54813,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:56.079,4312,459.605784,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:57.079,4313,459.653622,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:58.078,4314,459.688774,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:44:59.079,4315,459.735396,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:00.079,4316,459.815429,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:01.079,4317,459.8453,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:02.079,4318,459.88589,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:03.078,4319,459.962873,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:04.078,4320,459.984147,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:05.078,4321,460.026491,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:06.078,4322,460.058695,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:07.078,4323,460.126651,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:08.079,4324,460.160566,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:09.079,4325,460.209046,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:10.079,4326,460.221923,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:11.079,4327,460.248888,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:12.078,4328,460.271902,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:13.079,4329,460.298945,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:14.079,4330,460.327715,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:15.078,4331,460.35537,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:16.079,4332,460.396268,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:17.078,4333,460.419314,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:18.078,4334,460.435933,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:19.078,4335,460.456058,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:20.079,4336,460.473953,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:21.078,4337,460.502606,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:22.079,4338,460.544147,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:23.079,4339,460.555577,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:24.079,4340,460.562838,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:25.078,4341,460.625769,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:26.078,4342,460.649096,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:27.078,4343,460.693259,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:28.079,4344,460.739612,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:29.079,4345,460.752787,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:30.079,4346,460.798579,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:31.079,4347,460.833502,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:32.079,4348,460.864858,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:33.078,4349,460.899928,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:34.078,4350,460.932927,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:35.079,4351,460.984894,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:36.079,4352,460.997202,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:37.079,4353,461.022658,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:38.079,4354,461.038335,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:39.078,4355,461.076743,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:40.079,4356,461.094271,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:41.078,4357,461.116461,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:42.079,4358,461.150314,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:43.079,4359,461.173049,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:44.078,4360,461.196678,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:45.078,4361,461.216318,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:46.079,4362,461.242204,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:47.078,4363,461.274147,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:48.078,4364,461.275785,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:49.079,4365,461.28135,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:50.079,4366,461.302352,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:51.079,4367,461.295947,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:52.078,4368,461.309439,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:53.079,4369,461.31072,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:54.079,4370,461.335733,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:55.079,4371,461.343951,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:56.079,4372,461.355572,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:57.079,4373,461.389994,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:58.079,4374,461.392165,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:45:59.078,4375,461.416497,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:00.079,4376,461.431555,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:01.079,4377,461.45266,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:02.078,4378,461.469403,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:03.079,4379,461.513074,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:04.078,4380,461.533317,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:05.078,4381,461.580973,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:06.079,4382,461.576285,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:07.078,4383,461.628323,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:08.079,4384,461.654917,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:09.079,4385,461.684978,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:10.078,4386,461.714048,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:11.113,4387,461.735473,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:12.079,4388,461.761756,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:13.079,4389,461.786368,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:14.078,4390,461.803358,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:15.079,4391,461.39458,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:16.079,4392,460.770805,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:17.078,4393,460.672124,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:18.079,4394,460.68308,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:19.078,4395,460.733037,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:20.078,4396,460.767933,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:21.078,4397,460.829996,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:22.078,4398,460.907799,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:23.078,4399,461.17801,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:24.079,4400,461.43782,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:25.078,4401,461.335161,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:26.079,4402,461.19763,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:27.078,4403,461.05307,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:28.078,4404,460.900252,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:29.078,4405,460.71051,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:30.078,4406,460.508596,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:31.079,4407,460.225179,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:32.078,4408,459.268819,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:33.079,4409,458.575491,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:34.078,4410,458.10219,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:35.079,4411,457.807353,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:36.078,4412,457.624045,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:37.078,4413,457.520871,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:38.078,4414,457.468561,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:39.079,4415,457.422547,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:40.079,4416,457.400785,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:41.079,4417,457.384061,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:42.078,4418,457.293548,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:43.078,4419,457.045351,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:44.078,4420,456.584488,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:45.079,4421,455.83568,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:46.079,4422,454.835356,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:47.079,4423,453.619819,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:48.078,4424,452.233596,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:49.079,4425,450.748803,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:50.079,4426,449.222635,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:51.079,4427,447.720082,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:52.078,4428,446.224288,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:53.079,4429,444.801125,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:54.079,4430,443.468698,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:55.079,4431,442.233663,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:56.079,4432,441.100375,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:57.078,4433,440.092562,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:58.079,4434,439.165987,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:46:59.079,4435,438.324275,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:00.079,4436,437.55292,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:01.079,4437,436.865166,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:02.078,4438,436.247311,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:03.078,4439,435.637771,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:04.079,4440,435.095247,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:05.079,4441,434.605206,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:06.079,4442,434.134941,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:07.079,4443,433.713896,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:08.079,4444,433.317284,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:09.078,4445,432.940408,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:10.078,4446,432.589806,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:11.079,4447,432.251058,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:12.078,4448,431.917637,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:13.078,4449,431.603089,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:14.078,4450,431.330602,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:15.079,4451,431.060433,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:16.079,4452,430.803878,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:17.079,4453,430.548631,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:18.078,4454,430.305782,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:19.079,4455,430.065418,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:20.078,4456,429.841726,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:21.078,4457,429.614076,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:22.079,4458,429.395058,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:23.078,4459,429.193642,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:24.078,4460,429.001998,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:25.079,4461,428.801047,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:26.079,4462,428.629704,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:27.078,4463,428.441099,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:28.078,4464,428.285132,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:29.079,4465,428.092037,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:30.078,4466,427.93342,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:31.079,4467,427.787266,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:32.079,4468,427.618546,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:33.079,4469,427.477895,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:34.078,4470,427.320801,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:35.078,4471,427.157323,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:36.079,4472,427.004764,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:37.078,4473,426.864314,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:38.078,4474,426.70138,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:39.079,4475,426.543712,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:40.079,4476,426.401337,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:41.079,4477,426.258,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:42.079,4478,426.119913,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:43.079,4479,426.010073,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:44.078,4480,425.890437,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:45.079,4481,425.744996,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:46.078,4482,425.617168,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:47.078,4483,425.494655,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:48.078,4484,425.404996,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:49.079,4485,425.279504,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:50.079,4486,425.182513,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:51.079,4487,425.081198,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
2025-11-21 15:47:52.079,4488,424.95794,catalumniscence\21-11-2025 0 2025-11-21.csv,21-11-2025 0 2025-11-21
